SalePrice,LotArea,Neighborhood,BldgType,OverallQual,OverallCond,YearBuilt,CentralAir,GrLivArea,FullBath,BedroomAbvGr,Fireplaces,GarageType,YrSold
132000,7420,Sawyer,1Fam,5,5,1962,Y,1057,1,3,0,Detchd,2007
185000,8450,CollgCr,1Fam,7,5,2003,Y,1337,2,3,0,Attchd,2007
155000,2572,Somerst,Twnhs,7,5,1999,Y,1416,2,3,0,Detchd,2010
116500,7207,BrkSide,1Fam,5,7,1958,Y,858,1,2,0,,2010
272000,12227,NWAmes,1Fam,6,7,1977,Y,2872,2,4,1,Attchd,2008
155000,2308,NPkVill,TwnhsE,6,6,1976,Y,1548,2,3,1,Detchd,2007
239000,11923,CollgCr,1Fam,9,5,2007,Y,1800,2,2,0,Attchd,2009
214900,11316,Timber,1Fam,7,5,2002,Y,1894,2,4,1,BuiltIn,2010
178900,10237,Gilbert,1Fam,6,5,2005,Y,1484,2,3,1,Attchd,2007
160000,9600,Crawfor,1Fam,5,7,1940,Y,1308,1,2,2,Detchd,2009
135000,7390,NAmes,1Fam,5,7,1955,Y,1098,1,3,0,Attchd,2008
37900,5925,OldTown,1Fam,3,6,1910,N,968,1,2,0,,2009
140000,10382,NAmes,2fmCon,6,5,1958,Y,1095,1,2,0,Attchd,2006
135000,10800,NAmes,1Fam,4,4,1949,N,1192,1,4,0,,2006
173000,2268,NridgHt,Twnhs,7,5,2003,Y,1626,2,2,0,BuiltIn,2009
99500,7892,SawyerW,TwnhsE,6,5,1979,Y,918,2,2,1,Attchd,2010
182000,11639,Somerst,1Fam,7,5,2007,Y,1428,2,3,0,Attchd,2008
167500,11414,BrkSide,1Fam,7,8,1910,N,2019,1,3,0,Detchd,2009
165000,2651,Somerst,Twnhs,7,5,2000,Y,1382,2,3,0,Detchd,2006
85500,5900,BrkSide,1Fam,4,7,1923,Y,869,1,2,0,,2006
199900,4274,Somerst,TwnhsE,7,5,2006,Y,1241,1,1,0,Attchd,2007
110000,9450,Edwards,1Fam,4,5,1954,Y,894,1,3,0,Detchd,2007
139000,8816,Sawyer,1Fam,5,6,1963,Y,1121,1,3,0,Detchd,2009
178400,12122,NAmes,1Fam,7,9,1961,Y,999,1,3,0,Attchd,2008
336000,12203,NoRidge,1Fam,8,5,1998,Y,2612,2,4,1,Attchd,2009
159895,3182,Blmngtn,1Fam,7,5,2007,Y,1266,2,2,1,Attchd,2008
255900,11250,CollgCr,1Fam,8,5,2002,Y,2290,2,4,1,Attchd,2008
126000,10125,Mitchel,Duplex,5,5,1977,Y,1734,2,4,0,Attchd,2009
125000,10880,Edwards,2fmCon,5,5,1950,N,1164,1,3,0,Detchd,2008
117000,5310,OldTown,1Fam,6,8,1910,Y,1635,1,2,0,Attchd,2006
395192,10159,NridgHt,1Fam,9,5,2009,Y,1940,2,3,1,Attchd,2010
195000,12046,NWAmes,1Fam,6,6,1976,Y,2030,2,4,1,Attchd,2007
197000,8125,Somerst,1Fam,7,5,2006,Y,1576,2,3,0,Attchd,2006
348000,9452,NoRidge,1Fam,8,5,1997,Y,2392,2,3,1,Attchd,2006
168000,17671,OldTown,1Fam,8,9,1882,Y,1742,1,4,1,Attchd,2009
187000,9760,NAmes,1Fam,6,8,1964,Y,1851,2,3,1,Attchd,2007
173900,8846,CollgCr,1Fam,6,5,2005,Y,1500,2,3,0,Attchd,2006
337500,12456,NridgHt,1Fam,10,5,2006,Y,1718,2,3,1,Attchd,2009
121600,4712,BrkSide,1Fam,4,7,1946,Y,1230,1,3,0,Detchd,2006
136500,10659,NAmes,1Fam,5,6,1961,Y,1050,1,3,0,Attchd,2006
185000,11717,NWAmes,1Fam,6,6,1970,Y,1442,2,2,1,Attchd,2009
91000,9786,IDOTRR,1Fam,3,4,1922,N,1077,1,3,1,Detchd,2006
206000,6762,CollgCr,1Fam,7,5,2006,Y,1208,2,2,0,Attchd,2010
82000,10206,Edwards,1Fam,3,3,1952,N,944,1,2,0,Detchd,2009
86000,5400,OldTown,1Fam,5,6,1920,Y,691,1,2,0,Detchd,2007
232000,11957,Somerst,1Fam,8,5,2006,Y,1574,2,3,1,Attchd,2008
136905,11500,NWAmes,Duplex,5,6,1976,Y,1680,2,4,0,Detchd,2007
181000,3182,Blmngtn,TwnhsE,7,5,2005,Y,1504,2,1,1,Attchd,2009
149900,8385,CollgCr,1Fam,5,8,1977,Y,985,2,3,0,Attchd,2008
163500,12155,NAmes,1Fam,6,3,1970,Y,1657,2,3,1,Attchd,2007
88000,2217,MeadowV,TwnhsE,4,4,1970,Y,1092,1,3,0,Attchd,2009
240000,12118,Mitchel,1Fam,7,5,2004,Y,1710,2,3,1,Attchd,2009
102000,6000,SWISU,1Fam,5,5,1926,Y,1522,2,4,0,,2006
135000,21286,Sawyer,1Fam,5,5,1948,Y,1271,2,4,1,Attchd,2008
100000,9825,Edwards,Duplex,5,5,1965,N,1664,2,4,0,,2010
165000,10592,Crawfor,1Fam,6,7,1923,Y,1502,1,3,2,Detchd,2007
85000,7200,OldTown,1Fam,5,4,1910,N,1022,1,2,0,Detchd,2009
119200,11664,NAmes,1Fam,6,5,1948,Y,1082,1,2,1,Detchd,2007
227000,8400,NWAmes,1Fam,8,6,2001,Y,1665,2,3,0,Attchd,2009
203000,11883,CollgCr,1Fam,7,5,1996,Y,1504,2,3,1,Attchd,2009
187500,5814,StoneBr,TwnhsE,8,5,1984,Y,1360,1,1,1,Attchd,2009
160000,10784,Gilbert,1Fam,7,5,1991,Y,1472,2,3,1,Attchd,2007
213490,3013,Blmngtn,TwnhsE,7,5,2005,Y,1506,2,2,1,Attchd,2006
176000,7024,Edwards,1Fam,4,5,2005,Y,1132,1,2,0,Attchd,2008
194000,7406,CollgCr,1Fam,7,5,2006,Y,1220,2,2,0,Attchd,2006
87000,9439,OldTown,1Fam,5,5,1930,Y,1248,1,2,0,Detchd,2007
191000,3182,Blmngtn,TwnhsE,7,5,2005,Y,1504,2,2,1,Attchd,2008
287000,15498,Timber,1Fam,8,6,1976,Y,2898,2,2,1,Attchd,2008
112500,7700,CollgCr,1Fam,5,5,1972,Y,882,1,3,0,Detchd,2007
167500,9300,NAmes,1Fam,5,5,1960,Y,1264,1,3,2,Attchd,2010
293077,9520,Timber,1Fam,8,5,2007,Y,1646,2,3,1,Attchd,2008
105000,9492,NAmes,1Fam,5,5,1941,Y,1376,1,3,1,Attchd,2007
118000,1680,BrDale,Twnhs,6,7,1972,Y,1218,1,3,0,Detchd,2006
160000,7082,SWISU,2fmCon,5,8,1916,Y,1928,2,5,0,,2006
197000,15863,SWISU,1Fam,7,3,1920,Y,3082,2,5,2,Basment,2009
310000,14541,NoRidge,1Fam,8,7,1993,Y,2520,2,5,1,Attchd,2006
230000,8125,CollgCr,1Fam,7,5,2002,Y,1654,2,3,0,Attchd,2006
119750,6305,Crawfor,1Fam,5,7,1938,Y,954,1,2,1,Basment,2007
84000,11500,Edwards,1Fam,4,3,1957,N,845,1,3,0,Detchd,2009
315500,12898,Timber,1Fam,9,5,2007,Y,1620,2,2,1,Attchd,2009
287000,9240,CollgCr,1Fam,8,5,2001,Y,2263,2,3,1,BuiltIn,2008
97000,1533,MeadowV,Twnhs,4,6,1970,Y,1344,1,3,1,,2009
80000,1477,MeadowV,TwnhsE,4,4,1970,Y,630,1,1,0,Attchd,2009
155000,13125,Sawyer,1Fam,5,4,1957,Y,1803,2,3,1,Attchd,2006
173000,9130,NWAmes,1Fam,6,8,1966,Y,1632,1,4,0,Attchd,2008
196000,5381,NridgHt,Twnhs,6,5,2005,Y,1306,2,1,1,Attchd,2009
262280,11839,SawyerW,1Fam,7,5,1990,Y,2329,2,4,1,Attchd,2008
278000,9600,NWAmes,1Fam,8,5,1981,Y,2524,2,4,1,Attchd,2009
139600,13680,Edwards,1Fam,3,5,1955,Y,1733,2,4,1,Attchd,2009
556581,16056,StoneBr,1Fam,9,5,2005,Y,2868,3,4,1,BuiltIn,2006
145000,9245,CollgCr,1Fam,5,5,1994,Y,990,1,3,0,Detchd,2008
115000,21750,Mitchel,1Fam,5,4,1960,Y,1771,1,3,1,Attchd,2009
84900,11100,Edwards,1Fam,4,7,1946,Y,930,1,2,0,Detchd,2010
176485,8993,Gilbert,1Fam,7,5,2007,Y,1302,2,3,0,Attchd,2007
200141,11175,CollgCr,1Fam,7,5,2007,Y,1316,2,3,1,Attchd,2007
165000,9500,NAmes,1Fam,6,6,1964,Y,1977,1,4,1,Attchd,2007
144500,8562,Edwards,1Fam,5,6,1957,Y,1526,1,4,1,Basment,2010
255000,11367,CollgCr,1Fam,8,5,2002,Y,1989,2,3,1,Attchd,2006
180000,11361,NWAmes,1Fam,6,5,1976,Y,1523,2,3,1,Attchd,2008
185850,7052,NridgHt,TwnhsE,7,5,2005,Y,1364,2,2,1,Attchd,2006
248000,29959,NoRidge,1Fam,7,6,1994,Y,1850,2,3,1,BuiltIn,2009
335000,11308,NridgHt,1Fam,9,5,2008,Y,2184,2,3,1,Attchd,2009
220000,11275,Crawfor,1Fam,6,7,1932,Y,1991,1,3,1,Detchd,2007
213500,4920,StoneBr,TwnhsE,8,5,2001,Y,1338,2,2,0,Attchd,2010
81000,18000,IDOTRR,1Fam,3,4,1935,Y,894,1,2,0,Detchd,2008
90000,13600,OldTown,2fmCon,5,5,1900,N,2337,2,5,0,Detchd,2007
110500,6000,OldTown,1Fam,6,6,1925,Y,1103,1,2,1,Detchd,2006
154000,11000,NAmes,1Fam,5,6,1966,Y,1154,1,3,1,Attchd,2009
328000,14000,ClearCr,1Fam,7,5,1996,Y,2260,2,3,0,Attchd,2010
178000,7837,Gilbert,1Fam,6,7,1993,Y,1571,2,3,1,Attchd,2009
167900,9760,NAmes,1Fam,6,6,1964,Y,1611,1,4,0,Attchd,2008
151400,3964,MeadowV,TwnhsE,6,4,1973,Y,2521,2,5,1,Attchd,2006
135000,9600,NAmes,1Fam,5,7,1949,Y,893,1,2,0,Detchd,2007
135000,10152,NAmes,1Fam,5,5,1956,Y,1048,1,3,0,Attchd,2007
154000,11700,NWAmes,1Fam,6,6,1968,Y,1556,1,4,0,Attchd,2009
91500,7585,Edwards,1Fam,5,3,1948,Y,1456,1,4,1,Detchd,2006
159500,7950,Edwards,1Fam,6,6,1977,Y,1426,1,3,0,Attchd,2009
194000,8556,CollgCr,1Fam,7,5,2006,Y,1240,2,2,0,Attchd,2007
219500,13125,Crawfor,1Fam,7,6,1940,Y,1740,1,3,2,Attchd,2007
170000,10800,OldTown,1Fam,5,8,1936,Y,1466,2,3,1,Attchd,2006
138800,15870,NAmes,1Fam,5,5,1969,Y,1096,1,3,0,Attchd,2006
155900,4435,CollgCr,TwnhsE,6,5,2004,Y,848,1,1,1,Attchd,2006
126000,8775,CollgCr,1Fam,5,5,1994,Y,990,1,3,0,Attchd,2007
145000,11040,NWAmes,1Fam,6,7,1971,Y,1258,2,3,0,Attchd,2008
133000,7500,Sawyer,1Fam,5,5,1963,Y,1040,1,3,0,Attchd,2010
192000,8749,CollgCr,1Fam,7,5,2002,Y,1459,2,3,1,Attchd,2007
160000,8800,NAmes,1Fam,6,6,1964,Y,1251,1,3,2,Attchd,2006
187500,13031,Gilbert,1Fam,6,5,1995,Y,1498,2,3,1,Attchd,2006
147000,9069,SawyerW,1Fam,6,6,1992,Y,996,1,2,0,Attchd,2010
83500,1974,MeadowV,TwnhsE,4,5,1973,Y,1092,1,3,0,Attchd,2010
252000,10574,Somerst,1Fam,8,5,2005,Y,1953,2,3,1,Attchd,2009
137500,2522,Edwards,Twnhs,7,5,2004,Y,1709,2,3,0,Detchd,2006
197000,3316,Somerst,TwnhsE,8,5,2005,Y,1247,1,1,1,Attchd,2006
92900,8544,NAmes,Duplex,3,4,1950,N,1040,2,2,0,Detchd,2009
160000,2160,Somerst,Twnhs,7,5,1999,Y,1252,2,2,0,Detchd,2008
136500,8400,SWISU,1Fam,6,5,1925,Y,1694,2,4,1,Detchd,2008
146000,9230,NAmes,1Fam,5,8,1965,Y,1200,1,1,0,Detchd,2006
129000,5868,NAmes,1Fam,5,7,1956,Y,936,1,2,0,Attchd,2010
176432,9317,CollgCr,1Fam,6,5,2006,Y,1314,2,3,1,Attchd,2007
127000,6882,IDOTRR,1Fam,6,7,1914,Y,1355,1,3,0,,2007
170000,3696,StoneBr,TwnhsE,8,5,1986,Y,1088,1,2,0,Attchd,2007
128000,6000,BrkSide,1Fam,4,6,1936,Y,1324,1,3,0,Detchd,2009
157000,11880,NWAmes,1Fam,7,5,1978,Y,1601,2,3,1,Attchd,2009
60000,8400,SWISU,1Fam,2,5,1920,N,438,1,1,0,Detchd,2009
119500,9758,NAmes,1Fam,5,5,1971,Y,950,1,3,0,Detchd,2007
135000,7000,NAmes,1Fam,5,7,1960,Y,1134,1,2,0,Attchd,2007
159500,8910,NAmes,1Fam,6,6,1959,Y,1194,1,3,1,BuiltIn,2006
106000,2016,BrDale,TwnhsE,5,5,1970,Y,1302,2,3,0,Detchd,2007
325000,12256,NoRidge,1Fam,8,5,1994,Y,2622,2,3,2,Attchd,2010
179900,10357,SawyerW,1Fam,7,5,1990,Y,1442,2,3,1,Attchd,2007
274725,23257,Gilbert,1Fam,7,5,2006,Y,2021,2,3,1,BuiltIn,2006
181000,8063,Gilbert,1Fam,6,5,2000,Y,1690,2,3,1,Attchd,2007
280000,11362,NridgHt,1Fam,8,5,2004,Y,1836,2,3,1,Attchd,2009
188000,8000,Gilbert,1Fam,6,5,1995,Y,1658,2,3,1,Attchd,2008
205000,10480,NWAmes,1Fam,7,6,1976,Y,1964,2,4,1,Attchd,2008
129900,7100,NAmes,1Fam,5,7,1957,Y,816,1,2,0,Detchd,2006
134500,8923,NAmes,1Fam,5,7,1953,Y,1008,1,2,0,Attchd,2007
117000,5400,OldTown,1Fam,5,7,1954,Y,833,1,2,0,Detchd,2006
318000,12085,NridgHt,1Fam,8,5,2007,Y,1734,2,3,1,Attchd,2007
184100,7750,Gilbert,1Fam,8,5,2002,Y,1419,2,3,1,BuiltIn,2009
130000,9764,Sawyer,1Fam,5,7,1967,Y,894,1,3,0,Attchd,2008
140000,13825,Sawyer,1Fam,5,6,1958,Y,1601,1,3,0,BuiltIn,2008
133700,7560,NAmes,1Fam,5,5,1959,Y,1040,1,3,0,Attchd,2006
118400,8263,IDOTRR,1Fam,6,5,1920,Y,1012,1,2,1,Detchd,2007
212900,10084,CollgCr,1Fam,7,5,2005,Y,1552,2,3,0,Attchd,2006
112000,8926,Edwards,1Fam,4,3,1956,Y,960,1,3,0,Basment,2009
118000,9405,Edwards,1Fam,5,9,1947,Y,698,1,2,0,,2009
163900,9125,Gilbert,1Fam,7,5,1992,Y,1482,2,3,1,Attchd,2007
115000,10434,NAmes,1Fam,4,5,1955,Y,1005,1,2,1,Detchd,2009
174000,3684,Blmngtn,TwnhsE,7,5,2007,Y,1555,2,2,1,Attchd,2009
259000,14572,Gilbert,1Fam,7,5,2004,Y,1530,2,3,1,Attchd,2007
215000,11796,Gilbert,1Fam,7,5,2004,Y,1959,2,4,1,BuiltIn,2007
140000,7200,OldTown,Duplex,5,5,1980,Y,936,1,2,0,Detchd,2007
135000,7804,SWISU,1Fam,4,3,1928,Y,1981,2,4,2,Detchd,2009
93500,10712,Mitchel,1Fam,5,5,1991,Y,974,1,3,0,,2007
117500,9900,OldTown,1Fam,6,4,1880,Y,2210,2,5,0,Detchd,2007
239500,9828,SawyerW,1Fam,8,5,1995,Y,2020,2,3,1,Attchd,2009
169000,8773,Gilbert,1Fam,6,5,1997,Y,1600,2,3,1,Attchd,2007
102000,6180,BrkSide,1Fam,6,5,1926,N,986,1,2,1,Detchd,2007
119000,9600,NAmes,1Fam,6,5,1950,Y,1252,1,3,0,Attchd,2008
94000,6342,Sawyer,1Fam,5,8,1875,N,1020,1,2,0,,2010
196000,9819,Mitchel,1Fam,6,5,1977,Y,1567,2,2,2,Attchd,2009
144000,8731,BrkSide,1Fam,5,5,1920,Y,1167,1,3,1,Detchd,2007
139000,7350,NAmes,1Fam,5,7,1951,Y,952,1,2,0,Detchd,2008
197500,10304,NWAmes,1Fam,5,7,1976,Y,1868,2,4,1,Attchd,2009
424870,9965,CollgCr,1Fam,8,5,2006,Y,2828,3,4,1,BuiltIn,2007
80000,9000,Sawyer,1Fam,5,3,1959,Y,1006,1,3,0,,2008
80000,12180,Edwards,2fmCon,4,4,1941,N,924,1,2,0,Detchd,2010
149000,6240,BrkSide,1Fam,5,6,1928,Y,1576,1,3,1,Detchd,2006
180000,11200,SawyerW,1Fam,6,5,1985,Y,1298,2,3,1,Attchd,2006
174500,12000,Crawfor,1Fam,7,7,1941,Y,1564,1,3,1,Attchd,2009
116900,5700,OldTown,1Fam,7,7,1926,Y,1111,1,2,1,Detchd,2008
143000,9000,OldTown,1Fam,7,9,1920,Y,1482,1,3,0,Detchd,2009
124000,8280,NAmes,1Fam,6,5,1950,Y,932,1,2,1,Attchd,2007
149900,17755,Edwards,1Fam,5,4,1959,Y,1466,1,3,2,Attchd,2006
230000,14115,Crawfor,1Fam,6,7,1956,Y,1811,1,2,1,Attchd,2006
120500,5890,IDOTRR,1Fam,6,8,1930,Y,816,1,2,0,Detchd,2008
201800,13700,NAmes,1Fam,7,6,1965,Y,1820,1,4,2,Attchd,2008
218000,10768,Veenker,1Fam,5,8,1976,Y,1437,2,3,1,Attchd,2007
179900,9350,NAmes,1Fam,5,8,1965,Y,1265,2,3,1,Attchd,2008
230000,5001,NridgHt,Twnhs,7,5,2007,Y,1314,2,2,1,Attchd,2009
235128,11932,Somerst,1Fam,8,5,2007,Y,1580,2,3,0,Attchd,2008
185000,9120,NWAmes,1Fam,6,6,1974,Y,1876,2,4,1,Attchd,2008
146000,2280,NPkVill,Twnhs,6,5,1978,Y,1456,2,3,1,Attchd,2010
224000,14778,Crawfor,1Fam,6,7,1954,Y,1640,1,3,1,Detchd,2008
129000,8724,Sawyer,1Fam,5,5,1968,Y,894,1,3,1,Attchd,2007
108959,12900,Sawyer,Duplex,4,4,1969,Y,1258,0,0,0,CarPort,2008
194000,16157,Veenker,1Fam,5,7,1978,Y,1432,1,2,1,Attchd,2007
233170,9541,NridgHt,1Fam,7,5,2009,Y,1502,2,3,0,Attchd,2009
245350,10475,CollgCr,1Fam,8,5,2008,Y,1694,2,3,0,Attchd,2010
173000,10852,Gilbert,1Fam,6,5,2000,Y,1671,2,3,1,Attchd,2006
235000,13728,Edwards,1Fam,6,7,1935,Y,2108,2,4,2,Basment,2008
625000,35760,NoRidge,1Fam,10,5,1995,Y,3627,3,4,1,Attchd,2006
171000,9880,Mitchel,1Fam,6,6,1977,Y,1118,1,3,1,Attchd,2008
163000,9120,NAmes,1Fam,6,6,1958,Y,1261,1,3,1,Attchd,2008
171900,4017,Somerst,TwnhsE,7,5,2006,Y,1250,2,2,0,Detchd,2008
200500,18030,ClearCr,1Fam,5,6,1946,Y,3086,3,3,1,,2007
239000,16560,Crawfor,1Fam,6,8,1932,Y,2345,2,4,1,Detchd,2006
285000,10678,NoRidge,1Fam,8,5,1992,Y,2872,2,4,1,Attchd,2007
119500,6951,Mitchel,1Fam,5,5,1984,Y,923,1,3,0,Attchd,2008
115000,3950,OldTown,1Fam,6,8,1926,Y,1224,1,3,0,Detchd,2009
154900,7681,Crawfor,1Fam,5,6,1921,Y,1343,1,3,1,Detchd,2009
93000,8335,Edwards,1Fam,5,5,1954,Y,1124,1,3,1,,2006
250000,11170,Timber,1Fam,7,5,1990,Y,2514,2,4,0,Attchd,2006
392500,5587,Crawfor,TwnhsE,8,5,2008,Y,1652,2,2,1,Attchd,2008
745000,15623,NoRidge,1Fam,10,5,1996,Y,4476,3,4,2,Attchd,2007
120000,10800,OldTown,1Fam,5,6,1920,Y,1130,1,2,1,Detchd,2006
186700,35133,Timber,1Fam,5,4,1963,Y,1572,1,3,2,2Types,2007
104900,9738,Edwards,1Fam,5,7,1924,Y,1221,1,4,0,Attchd,2006
95000,10615,OldTown,2fmCon,3,5,1900,Y,1699,2,3,0,CarPort,2009
262000,12461,NoRidge,1Fam,8,5,1994,Y,1624,2,2,1,Attchd,2006
195000,8935,CollgCr,1Fam,7,5,2002,Y,1660,2,3,0,Attchd,2009
189000,7500,Gilbert,1Fam,7,5,1999,Y,1804,2,3,1,Attchd,2010
168000,32463,Mitchel,2fmCon,4,4,1961,Y,1622,1,3,1,2Types,2007
174000,2645,Somerst,Twnhs,8,5,1999,Y,1441,2,2,0,Detchd,2007
125000,9600,OldTown,1Fam,5,8,1925,Y,1472,1,3,0,Detchd,2007
165000,4500,Mitchel,TwnhsE,6,5,1999,Y,1224,2,2,0,Attchd,2009
158000,9364,Sawyer,1Fam,6,7,1969,Y,1352,1,4,0,Attchd,2010
176000,8029,Gilbert,1Fam,6,5,2005,Y,1456,2,3,0,Attchd,2008
219210,14054,Gilbert,1Fam,7,5,2006,Y,1863,2,4,1,BuiltIn,2006
144000,8850,OldTown,1Fam,7,6,1916,Y,1690,1,3,1,Detchd,2006
178000,9100,CollgCr,1Fam,7,5,2001,Y,1212,2,3,0,Attchd,2009
148000,11235,Sawyer,1Fam,4,5,1963,Y,1382,1,3,1,Attchd,2006
116050,9353,NAmes,1Fam,4,5,1970,Y,864,1,3,0,Attchd,2006
197900,10400,CollgCr,1Fam,7,5,1998,Y,1779,2,3,0,Attchd,2009
117000,6000,BrkSide,1Fam,5,8,1925,Y,1348,1,3,1,Detchd,2009
213000,9750,CollgCr,1Fam,7,5,2000,Y,1630,2,3,1,Attchd,2009
153500,10140,NWAmes,1Fam,5,6,1975,Y,1074,1,3,0,Attchd,2006
271900,14684,SawyerW,1Fam,7,7,1990,Y,2196,2,3,1,Attchd,2009
107000,8900,SawyerW,1Fam,4,4,1966,Y,1056,1,2,0,Detchd,2006
200000,9135,CollgCr,1Fam,6,5,2003,Y,1700,2,3,0,Attchd,2006
140000,7763,NAmes,1Fam,5,7,1962,Y,1283,1,3,0,Detchd,2008
290000,10182,Somerst,1Fam,8,5,2006,Y,1660,2,3,1,Attchd,2006
189000,11218,SawyerW,1Fam,6,5,1992,Y,1845,2,3,1,Attchd,2010
164000,12134,Gilbert,1Fam,8,7,1988,Y,1752,2,4,0,Basment,2010
113000,9340,Edwards,1Fam,4,6,1941,Y,672,1,2,0,Attchd,2009
145000,10246,Sawyer,1Fam,4,9,1965,Y,960,0,0,0,Attchd,2006
134500,10205,NAmes,1Fam,5,5,1962,Y,999,1,3,0,Attchd,2006
125000,7094,Sawyer,1Fam,5,5,1966,Y,894,1,3,0,Detchd,2007
112000,8930,Sawyer,Duplex,6,5,1978,Y,1902,2,4,0,Attchd,2010
229456,8640,Somerst,1Fam,8,5,2009,Y,1314,2,3,0,Attchd,2009
80500,6240,BrkSide,1Fam,4,5,1947,N,912,1,2,0,,2006
91500,1680,BrDale,Twnhs,6,5,1971,Y,1218,1,3,0,,2006
115000,7800,NAmes,1Fam,5,5,1964,Y,912,1,2,0,Attchd,2006
134000,8250,Sawyer,1Fam,5,5,1968,Y,1211,1,3,1,Attchd,2008
143000,10496,NAmes,1Fam,6,6,1949,Y,1846,2,3,1,Attchd,2007
137900,10680,NAmes,1Fam,5,3,1951,N,2136,2,4,0,Detchd,2006
184000,15384,Gilbert,1Fam,7,5,2004,Y,1490,2,3,1,Attchd,2008
145000,10482,NAmes,1Fam,6,8,1958,Y,1138,1,3,0,Attchd,2007
214000,14598,Somerst,1Fam,6,5,2007,Y,1933,2,4,1,BuiltIn,2008
147000,8872,NAmes,1Fam,5,8,1965,Y,912,1,2,0,Detchd,2008
367294,8769,NridgHt,TwnhsE,9,5,2008,Y,1702,1,1,1,Attchd,2008
127000,7910,NAmes,1Fam,5,5,1960,Y,1507,2,4,0,Basment,2008
190000,18890,Sawyer,Duplex,5,5,1977,Y,2620,2,4,1,BuiltIn,2007
132500,7728,NAmes,Duplex,5,6,1962,Y,1190,1,3,0,Attchd,2006
101800,9842,NAmes,Duplex,4,5,1962,Y,1224,2,2,0,CarPort,2007
142000,12160,NAmes,1Fam,5,5,1959,Y,1188,1,3,0,Attchd,2010
130000,8525,SWISU,1Fam,5,6,1911,N,1964,1,4,0,,2008
138887,13132,Crawfor,1Fam,5,5,1914,Y,1784,1,4,0,Detchd,2006
175500,2628,NridgHt,Twnhs,7,5,2003,Y,1626,2,2,0,BuiltIn,2010
195000,12393,CollgCr,1Fam,7,5,2004,Y,1948,2,4,1,BuiltIn,2006
142500,13072,SawyerW,1Fam,6,5,2005,Y,1141,1,3,0,Detchd,2006
265900,9037,Timber,1Fam,8,5,2006,Y,1484,2,2,1,Attchd,2007
224900,8158,CollgCr,1Fam,7,5,2003,Y,1768,2,3,0,Attchd,2008
248328,9849,Somerst,1Fam,7,6,2007,Y,1689,2,3,0,Attchd,2007
170000,10625,NWAmes,1Fam,7,6,1974,Y,1173,2,3,2,Attchd,2010
465000,13891,NridgHt,1Fam,10,5,2006,Y,2076,2,2,1,Attchd,2006
230000,11435,Crawfor,1Fam,8,7,1929,Y,1517,1,3,2,Detchd,2006
178000,12090,NWAmes,1Fam,6,7,1984,Y,1868,3,3,1,BuiltIn,2007
186500,8125,Somerst,1Fam,7,5,2005,Y,1553,2,3,0,Attchd,2006
169900,12328,Mitchel,1Fam,6,5,1976,Y,1034,1,3,0,Attchd,2010
129500,9600,OldTown,1Fam,6,5,1917,N,2058,1,3,1,Detchd,2008
119000,7200,NAmes,1Fam,5,7,1950,Y,988,1,3,0,Attchd,2007
244000,11160,NAmes,1Fam,7,5,1968,Y,2110,2,3,2,Attchd,2010
171750,3136,NridgHt,TwnhsE,7,5,2003,Y,1405,2,2,1,Attchd,2006
130000,9858,Mitchel,1Fam,5,6,1968,Y,874,1,3,0,Attchd,2009
294000,17542,Veenker,1Fam,7,7,1974,Y,2167,2,3,2,Attchd,2007
165400,6931,Edwards,1Fam,7,5,2003,Y,1656,2,3,1,BuiltIn,2008
127500,6240,BrkSide,1Fam,6,6,1931,Y,1367,1,3,1,Detchd,2007
301500,14303,NoRidge,1Fam,8,5,1994,Y,1987,2,2,1,Attchd,2008
99900,4060,Edwards,1Fam,5,8,1922,Y,864,1,2,0,,2009
190000,9587,Gilbert,1Fam,7,5,2005,Y,1166,2,2,0,Attchd,2008
151000,9750,NAmes,1Fam,6,8,1969,Y,1054,1,3,0,Attchd,2008
181000,24682,Gilbert,1Fam,6,5,1999,Y,1675,2,3,1,BuiltIn,2009
128900,9600,NAmes,1Fam,5,6,1956,Y,1050,1,2,0,Attchd,2009
161500,11250,ClearCr,1Fam,4,5,1957,Y,1788,1,5,2,Attchd,2009
180500,13515,BrkSide,1Fam,6,6,1919,Y,1824,1,3,1,Detchd,2007
181000,4060,NAmes,TwnhsE,6,5,1998,Y,1337,2,2,0,Attchd,2008
183900,3735,Somerst,TwnhsE,7,5,1999,Y,1452,2,3,0,Detchd,2006
122000,10120,OldTown,2fmCon,7,4,1910,N,1889,1,4,1,Detchd,2007
378500,13214,Timber,1Fam,9,5,2008,Y,2018,2,3,1,Attchd,2010
381000,14100,Crawfor,1Fam,8,9,1935,Y,3447,3,4,2,BuiltIn,2008
144000,11344,NAmes,1Fam,5,5,1958,Y,1524,1,3,0,Attchd,2007
260000,23595,ClearCr,1Fam,7,6,1979,Y,1524,0,0,1,Attchd,2010
185750,9156,NWAmes,1Fam,6,7,1968,Y,1489,2,3,1,Attchd,2009
137000,13526,Sawyer,1Fam,5,6,1965,Y,935,1,3,0,Attchd,2006
177000,11512,Edwards,1Fam,6,7,1959,Y,1357,1,2,1,Basment,2008
139000,5362,Crawfor,1Fam,5,6,1910,Y,1250,2,3,1,Detchd,2007
137000,11345,NAmes,Duplex,5,5,1948,Y,1920,2,4,0,Detchd,2007
162000,12936,NWAmes,1Fam,6,6,1972,Y,1395,1,3,1,Attchd,2009
